StockCode,Description,Total_Quantity,Total_Revenue
81953B,ROUND ARTICULATED BLUE CLOCK W/SUCK,3,2.55
81953B,ROUND BLUE CLOCK WITH SUCKER,11,2.09
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,33,9.57
81985A,"ICON ALARM CLOCK,FUSCHIA  PIN UP",23,58.64999999999999
82001S,SILVER RECORD COVER FRAME,287,1067.76
82001S,VINYL RECORD FRAME SILVER,2628,9423.11
82001s,SILVER RECORD COVER FRAME,78,581.88
82001s,VINYL RECORD FRAME SILVER,47,351.09999999999997
82011A,"BATHROOM SCALES, TROPICAL BEACH",58,242.83
82011B,BATHROOM SCALES RUBBER DUCKS,93,348.8
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,131,595.1800000000001
82011E,"BATHROOM SCALES, FAG BREAK",2,7.5
82494L,WOODEN FRAME ANTIQUE WHITE ,14790,42485.310000000005
82494l,WOODEN FRAME ANTIQUE WHITE ,378,3155.93
82545A,COGNAC AUX OEUFS METAL 1 HOOK,31,38.75
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,645,901.22
82607C,GLASS BONBON JAR. SUPERFINES,115,175.60999999999999
82607E,GLASS BONBON JAR. D'AMANDES,100,125.0
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",490,664.97
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",875,975.92
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",748,809.11
82613D,METAL SIGN CUPCAKE SINGLE HOOK,1166,1273.46
82613a,"METAL SIGN,CUPCAKE SINGLE HOOK",3,7.4799999999999995
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",14,35.04
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",13,32.48
82616A,BUBBLE GUM SCARF KNITTING KIT,316,624.21
82616B,FRAPPUCINO SCARF KNITTING KIT,596,963.35
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,629,1020.35
84029C,BROWN FURRY HOT WATER BOTTLE,204,766.19
84029D,LEOPARD PRINT HOT WATER BOTTLE,51,183.98000000000002
84029E,RED WOOLLY HOTTIE WHITE HEART.,10542,42666.54
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6770,29314.17
84029c,BROWN FURRY HOT WATER BOTTLE,1,7.78
84030B,KNITTED POM POM HOT WATER BOTTLE,5,18.75
84030C,KNITTED RAINBOW HOT WATER BOTTLE,13,52.78
84030E,ENGLISH ROSE HOT WATER BOTTLE,2109,8986.9
84030b,KNITTED POM POM HOT WATER BOTTLE,1,8.46
84030c,KNITTED RAINBOW HOT WATER BOTTLE,32,248.0
84030e,ENGLISH ROSE HOT WATER BOTTLE,120,979.4000000000001
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1071,4332.47
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,813,3198.83
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,16.63
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,16.63
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3196,8512.0
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3207,7530.35
84078A,SET/4 WHITE RETRO STORAGE CUBES ,981,38657.310000000005
84086B,YELLOW/BLUE RETRO RADIO,23,67.85000000000001
84086C,PINK/PURPLE RETRO RADIO,297,884.75
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,39,7.41
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,10,1.9
84205C,HAPPY BIRTHDAY GINGER CAT CARD,2,0.38
84206A,3 BLACK CATS W HEARTS BLANK CARD,79,15.010000000000002
84206B,CAT W SUNGLASSES BLANK CARD,4,0.76
84206B,CAT WITH SUNGLASSES BLANK CARD,5,0.95
84206C,CHAMPAGNE TRAY BLANK CARD,10,1.9
84247C,PACK/12 BLUE REINDEER CARD,72,212.40000000000003
84247E,PACK OF 12 CHRISTMAS FUN CARDS,83,215.94
84247E,PACK/12 XMAS FUN CARD,187,554.6100000000001
84247G,"DECOUPAGE,GREETING CARD,",1414,602.67
84247H,PACK/12 DECOUPAGE CARD,31,76.68
84247J,PACK/12 RUSSIAN DOLL CARDS,10,12.780000000000001
84247K,"FOLK ART GREETING CARD,pack/12",64,201.03000000000003
84247L,FAWN AND MUSHROOM GREETING CARD,1125,493.17
84247N,PACK/12 BLUE FOLKART CARDS,80,200.13000000000002
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",252,113.22
84249D,FAIRY CAKE GREETINGS CARD,799,337.21999999999997
84250M,"GREETING CARD, BLACKPOOL ROCK",28,15.9
84251B,"GREETING CARD, STICKY GORDON",307,82.56
84251C,"GREETING CARD, TWO SISTERS.",247,76.68
84251F,"GREETING CARD, RITA",341,83.97
84251G,"GREETING CARD, OVERCROWDED POOL.",472,127.56
84251J,"GREETING CARD, THE BLACK CAT",74,37.04
84255A,PINK GLASS COCKTAIL LAMP,2,4.2
84255B,ORANGE COCKTAIL GLASS LAMP,65,190.16
84279B,CHERRY BLOSSOM DECORATIVE FLASK,791,3013.17
84279P, CHERRY BLOSSOM  DECORATIVE FLASK,310,1100.42
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,791,3212.69
84288B,SET/2 BLUE  NOODLE BASKETS,59,115.05
84292B,BLUE COL METAL FOLDING CHAIR,8,51.8
84313A,PINK TV TRAY TABLE ,38,212.42
84313B,BLUE TV TRAY TABLE ,227,1164.04
84313C,ORANGE TV TRAY TABLE ,548,1442.3899999999999
84327A,PINK JUMPER LARRY THE LAMB,955,1813.5100000000002
84341B,SMALL PINK MAGIC CHRISTMAS TREE,1757,922.18
84387A,BIRD ON BRANCH CANVAS SCREEN,11,21.45
84402B,PURPLE DRESS JEWELLERY STAND,62,51.14
84402D,PINK DRESS JEWELLERY STAND ,373,358.92999999999995
84405A,S/3 PINK COL METAL BASKET W HANDLE,128,1029.41
84406B,CREAM CUPID HEARTS COAT HANGER,6913,22417.03
84406b,CREAM CUPID HEARTS COAT HANGER,2,13.82
84414B,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,78,536.24
84415A,PINK FLOCK SUEDE CUSHION COVER ,27,71.25
84415B,BLUE FLOCK CUSHION COVER ,24,80.0
84424A,FOUR PICTURE WHITE GLASS FRAME,23,86.25
84425A,WHITE GLASS TV TRIPLE FRAME,18,76.6
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,17,72.25
84429A,MEDIUM PINK BUDDHA HEAD ,109,371.78000000000003
84437A,S/6 PINK EASTER DECS IN BOX,106,90.94999999999999
84450A,PINK RABBIT SITTING EASTER,48,22.5
84450B,PINK/YELLOW RABBIT SAT EASTER,88,61.92
84450B,YELLOW RABBIT SAT EASTER,51,22.63
84459A,PINK METAL CHICKEN HEART ,1167,1898.6499999999999
84459B,YELLOW METAL CHICKEN HEART ,1451,2306.0099999999998
84507B,STRIPES DESIGN MONKEY DOLL,1342,1752.9799999999998
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,423,614.24
84508A,CAMOFLAGE DESIGN TEDDY,1578,3352.1200000000003
84508A,CAMOUFLAGE DESIGN TEDDY,2221,4717.46
84508B,STRIPES DESIGN TEDDY,163,438.46
84508C,BLUE CIRCLES DESIGN TEDDY,102,277.27
84509A,ENGLISH ROSE PLACEMATS,117,455.18
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1393,5393.86
84509B,FAIRY CAKE PLACEMATS,107,409.94
84509B,SET OF 4 FAIRY CAKE PLACEMATS,538,2027.73
84509C,DOTTY PLACEMATS ,58,218.29000000000002
84509C,SET OF 4 DOTTY PLACEMATS ,70,297.48
84509C,SET OF 4 POLKADOT PLACEMATS ,149,570.19
84509E,CAROUSEL PLACEMATS ,4,23.060000000000002
84509E,SET OF 4 CAROUSEL PLACEMATS ,157,300.3
84509F,NEW ENGLAND PLACEMATS,32,120.0
84509F,SET OF 4 NEW ENGLAND PLACEMATS,2749,2336.1
84509G,FAIRY CAKE PLACEMATS ,82,315.55
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,720,1729.9
84509a,ENGLISH ROSE PLACEMATS,2,15.56
84509a,SET OF 4 ENGLISH ROSE PLACEMATS,111,829.18
84509b,SET OF 4 FAIRY CAKE PLACEMATS,5,37.3
84509c,DOTTY PLACEMATS ,1,7.78
84509c,SET OF 4 DOTTY PLACEMATS ,15,114.3
84509c,SET OF 4 POLKADOT PLACEMATS ,51,383.18
84509e,SET OF 4 CAROUSEL PLACEMATS ,2,15.24
84509g,SET OF 4 FAIRY CAKE PLACEMATS ,2,14.92
84510A,SET OF 4 ENGLISH ROSE COASTERS,2381,3227.89
84510B,SET OF 4 FAIRY CAKES COASTERS ,1169,1478.55
84510C,SET OF 4 POLKADOT COASTERS,152,237.59
84510C,SET OF 4 POLKADOTS COASTERS,122,164.0
84510E,SET OF 4 GREEN CAROUSEL COASTERS,148,117.77
84510F,SET OF 4 NEW ENGLAND COASTERS ,1097,430.25
84510a,SET OF 4 ENGLISH ROSE COASTERS,75,185.7
84510b,SET OF 4 FAIRY CAKES COASTERS ,1,2.15
84510c,SET OF 4 POLKADOT COASTERS,46,113.75999999999999
84510c,SET OF 4 POLKADOTS COASTERS,10,25.099999999999998
84510e,SET OF 4 GREEN CAROUSEL COASTERS,14,35.089999999999996
84519A,TOMATO CHARLIE+LOLA COASTER SET,1200,2788.4500000000003
84519B,CARROT CHARLIE+LOLA COASTER SET,866,1892.42
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,7378,6311.42
84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,687,629.27
84520b,PACK 20 ENGLISH ROSE PAPER NAPKINS,110,257.4
84529A,PINK KNITTED KIDS RUCKSACK,50,290.78
84529B,BLUE KNITTED KID'S RUCKSACK,13,62.35
84529C,YELLOW KNITTED KIDS RUCKSACK,78,414.74
84531A,PINK KNITTED EGG COSY,191,169.35999999999999
84531B,BLUE KNITTED EGG COSY,194,164.01
84532B,FAIRY CAKES RECTANGLUAR BOXES,54,417.58
84533B,FAIRY CAKES ROUND NESTING BOXES,59,377.93
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,790,750.91
84534b,FAIRY CAKE NOTEBOOK A5 SIZE,5,8.3
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,607,346.93
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2591,1686.01
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,5039,2273.77
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,3452,1539.65
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,25,19.970000000000002
84536b,FAIRY CAKES NOTEBOOK A7 SIZE,8,6.48
84537B,FAIRY CAKES GIFT BAG,117,49.14
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,47,133.85000000000002
84558A,3D DOG PICTURE PLAYING CARDS,1234,3554.36
84558a,3D DOG PICTURE PLAYING CARDS,21,125.17
84559A,3D SHEET OF DOG STICKERS,1321,1190.1699999999998
84559B,3D SHEET OF CAT STICKERS,1195,1062.1499999999999
84559D,3D SHEET OF SEA WORLD STICKERS,147,126.71
84559a,3D SHEET OF DOG STICKERS,57,95.69999999999999
84559b,3D SHEET OF CAT STICKERS,32,53.54
84559d,3D SHEET OF SEA WORLD STICKERS,2,3.38
84562A,PINK/WHITE RIBBED MELAMINE JUG,168,1370.3100000000002
84562B,BLUE/WHITE RIBBED MELAMINE JUG,10,106.59
84563A,PINK & WHITE BREAKFAST TRAY,139,685.15
84563B,BLUE & WHITE BREAKFAST TRAY,128,590.04
84569A,PACK 3 IRON ON DOG PATCHES,561,701.17
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,432,555.93
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,402,568.68
84569D,PACK 6 HEART/ICE-CREAM PATCHES,1022,1286.29
84570B,WHITE SATIN DRESS JEWEL STAND,4,19.8
84575A,PINK DOG CANNISTER,23,92.85
84575B,BROWN DOG CANNISTER W BONE,4,23.8
84586L,"PINK ROSES/GINGHAM PATCH RABBIT 8""",15,44.25000000000001
84595B,LARGE TRIFLE DESIGN L BLUE BOWL,230,408.9
84595E,LARGE TORTILLA DESIGN RED BOWL,366,720.28
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,6173,4027.95
84596E,SMALL LICORICE DES PINK BOWL,1095,1097.84
84596F,SMALL MARSHMALLOWS PINK BOWL,4704,3189.71
84596G,SMALL CHOCOLATES PINK BOWL,2226,1440.76
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,72,80.62
84596J,MIXED NUTS LIGHT GREEN BOWL,804,614.24
84596K,JELLY BABIES YELLOW SMALL BOWL,427,542.16
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1536,1013.9599999999999
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,10,25.099999999999998
84596e,SMALL LICORICE DES PINK BOWL,27,67.77
84596f,SMALL MARSHMALLOWS PINK BOWL,19,46.89
84596g,SMALL CHOCOLATES PINK BOWL,5,12.399999999999999
84596j,MIXED NUTS LIGHT GREEN BOWL,2,5.02
84596l,BISCUITS SMALL BOWL LIGHT BLUE,1,2.46
84597B,RETRO BROWN BALL ASHTRAY ,202,255.62
84597C,RETRO PINK BALL ASHTRAY ,360,445.98
84601A,NEW BAROQUE IVORY CUSHION COVER ,110,450.84000000000003
84611B,BLACK NEW BAROQUE FLOCK BOX,4,23.8
84612B,SET/4 BLACK  BAROQUE FLOCK COASTER,20,51.0
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,21,97.65
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,62,258.06
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,15,112.93
84614C,BLUE BAROQUE FLOCK CANDLE HOLDER,3,17.85
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,784,1128.2
84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,168,268.8
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,700,920.55
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,619,735.49
84659A,WHITE TRAVEL ALARM CLOCK,585,1461.86
84660A,WHITE STITCHED WALL CLOCK,858,850.72
84660B,BLACK STITCHED WALL CLOCK,745,899.48
84660C,PINK STITCHED WALL CLOCK,725,987.98
84660a,WHITE STITCHED WALL CLOCK,7,52.699999999999996
84660b,BLACK STITCHED WALL CLOCK,7,53.18
84660c,PINK STITCHED WALL CLOCK,31,233.98
84661A,WHITE SQUARE TABLE CLOCK,222,308.99
84661B,BLACK SQUARE TABLE CLOCK,243,530.22
84661C,PINK SQUARE TABLE CLOCK,150,179.75
84661a,WHITE SQUARE TABLE CLOCK,2,10.02
84661b,BLACK SQUARE TABLE CLOCK,1,4.96
84661c,PINK SQUARE TABLE CLOCK,2,10.12
84663A,GRASS HOPPER WOODEN WALL CLOCK ,367,731.33
84671B,CROCHET BEAR WITH BLUE STRIPES,109,306.77
84673A,PINK FLY SWAT,499,314.19
84673B,BLUE FLY SWAT,502,390.66
84705A,ENGLISH ROSE PHOTO FRAME ,14,65.10000000000001
84705B,FAIRY CAKES PHOTO FRAME,84,113.27
84705C,PINK FLOCK PHOTO FRAME ,162,227.33
84705D,CHERRY BLOSSOM PHOTO FRAME ,22,97.9
84705F,RED PEONY PHOTO FRAME ,8,37.2
84705b,FAIRY CAKES PHOTO FRAME,2,6.86
84706A,ENGLISH ROSE TABLE CLOCK,137,325.88
84706B,FAIRY CAKES TABLE CLOCK,18,170.82999999999998
84706C,PINK FLOCK TABLE CLOCK ,84,170.8
84706D,CHERRY BLOSSOM TABLE CLOCK ,218,498.23999999999995
84706F,RED PEONY TABLE CLOCK,33,199.35
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,125,1045.8799999999999
84707B,PINK JEWELLED MIRROR TRINKET TRAY,75,578.72
84708B,PINK JEWELLED PHOTO FRAME ,142,732.7900000000001
84709A,SILVER OVAL JEWELLED MIRROR,23,136.85
84709B,PINK OVAL JEWELLED MIRROR,175,1008.5300000000001
84711A,SILVER OVAL SHAPE TRINKET BOX,42,390.95
84711B,PINK OVAL SHAPE TRINKET BOX,39,357.71
84712B,PINK JEWELLED PHOTO FRAME,98,767.1600000000001
84732B,CUTE BIRD CEATURE SCREEN,28,18.48
84732D,CUTE RABBIT CEATURE SCREEN ,15,10.89
84741C,CITRUS GARLAND FELT FLOWERS ,185,372.14
84743C,ORANGE FELT VASE + FLOWERS,9,11.25
84745A,PINK HANGING GINGHAM EASTER HEN,72,30.240000000000002
84745B,BLUE HANGING GINGHAM EASTER HEN,83,34.86
84750A,PINK SMALL GLASS CAKE STAND,504,1113.93
84750B,BLACK SMALL GLASS CAKE STAND,604,1133.83
84751B,BLACK MEDIUM GLASS CAKE STAND,35,107.57
84753A,PINK EAU DE COLOGNE BOTTLE,97,92.16999999999999
84760L,LARGE HANGING GLASS+ZINC LANTERN,560,896.0
84760S,SMALL HANGING GLASS+ZINC LANTERN,222,360.21
84762A,WHITE PICNIC BARBECUE BUCKET,48,422.98
84762B,PINK PICNIC BARBECUE BUCKET,113,837.77
84762C,GREEN PICNIC BARBECUE BUCKET,105,761.25
84782A,PINK 3 TIER GLASS PLATE STAND,113,763.95
84782B,BLACK 3 TIER GLASS PLATE STAND,10,127.5
84782C,GREEN 3 TIER GLASS PLATE STAND,68,459.8
84795A,PASTEL STRIPE HAMMOCK ,208,1696.02
84795B,SUNSET CHECK HAMMOCK,298,2379.09
84795C,OCEAN STRIPE HAMMOCK ,324,2744.6400000000003
84795D,SEASIDE STRIPE HAMMOCK,188,1531.8400000000001
84795E,RIO PINK STRIPE HAMMOCK,10,79.5
84795b,SUNSET CHECK HAMMOCK,19,317.71999999999997
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,284,2072.9500000000003
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,600,4999.79
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,28,234.28
84796b,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,17.12
84797A,PINK HAWAIIAN PICNIC HAMPER FOR 4,481,3361.25
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,321,1811.3000000000002
84797a,PINK HAWAIIAN PICNIC HAMPER FOR 4,18,198.84
84797b,BLUE SAVANNAH PICNIC HAMPER FOR 4,21,232.62
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,183,401.85
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,322,482.70000000000005
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,16,40.8
84800L,LARGE WHITE/PINK ROSE ART FLOWER,626,930.23
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,247,352.15000000000003
84800S,SMALL WHITE/PINK ROSE ART FLOWER,386,289.54
84801A,PINK HYDRANGEA ART FLOWER,272,427.44000000000005
84801B,WHITE HYDRANGEA ART FLOWER,214,345.00000000000006
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,185,312.65000000000003
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,411,389.79
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,109,184.21
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,33,55.769999999999996
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,218,396.38000000000005
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,354,499.02000000000004
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,147,212.85
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,340,551.4000000000001
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,319,261.90999999999997
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,450,568.02
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,274,470.64000000000004
84809B,PINK CHRYSANTHEMUMS ART FLOWER,296,351.6
84814A,HEXAGONAL CRYSTAL PERFUME BOTTLE,1,1.95
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,7,13.65
84845A,HOLLYHOCK SQUARE HANDY TIN,1,1.25
84845C,CARNATION SQUARE HANDY TIN,39,48.75
84845D,GERANIUM SQUARE HANDY TIN,41,51.25
84846A,SCENTED CANDLE IN DIGITALIS TIN,251,567.5500000000001
84849A,HELLO SAILOR BLUE SOAP HOLDER,447,794.7
84849B,FAIRY SOAP SOAP HOLDER,1923,3222.17
84849D,HOT BATHS SOAP HOLDER,1534,2577.71
84856L,LARGE TAHITI BEACH BAG,238,1492.28
84856S,SMALL TAHITI BEACH BAG,466,1873.4
84857A,SILVER MONTE CARLO HANDBAG,8,68.0
84857B,BLUE MONTE CARLO HANDBAG,22,42.9
84857C,PINK MONTE CARLO HANDBAG,196,443.08
84858A,NATURAL RIVIERA HANDBAG,53,128.83
84858B,BLUE RIVIERA HANDBAG,326,431.0
84858C,PINK RIVIERA HANDBAG,347,611.0699999999999
84859A,SILVER DISCO HANDBAG,293,613.53
84859B,BLUE DISCO HANDBAG,282,433.46
84859C,PINK DISCO HANDBAG,304,552.72
84864A,PINK PAISLEY PHOTO ALBUM,7,67.71000000000001
84867A,PINK BABY GIRLS PHOTO ALBUM,16,105.82000000000001
84867a,PINK BABY GIRLS PHOTO ALBUM,1,13.57
84867b,BLUE BABY BOY'S PHOTO ALBUM,2,27.14
84868A,PINK BABY GIRL'S MEMORY BOX,2,13.9
84868B,BLUE BABY BOY'S MEMORY BOX,3,20.85
84870B,BLUE GEISHA GIRL ,89,318.86
84870C,GREEN GEISHA GIRL ,93,330.36
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,177,1983.54
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,58,636.47
84873A,FUNKY FLOWER PICNIC BAG FOR 4,32,394.15
84873a,FUNKY FLOWER PICNIC BAG FOR 4,88,973.36
84874B,BLUE TRAVEL FIRST AID KIT,86,141.76
84875A,PINK SQUARE COMPACT MIRROR,16,60.0
84875B,GREEN SQUARE COMPACT MIRROR,373,511.01
84875D,BLUE SQUARE COMPACT MIRROR,371,483.75
84876B,GREEN HEART COMPACT MIRROR,344,488.31
84876C,SILVER HEART COMPACT MIRROR,6,22.5
84876D,BLUE HEART COMPACT MIRROR,317,553.02
84877A,PINK ROUND COMPACT MIRROR,74,185.66
84877B,GREEN ROUND COMPACT MIRROR,289,501.93
84877D,BLUE ROUND COMPACT MIRROR,160,371.84999999999997
84884A,ANT WHITE WIRE HEART SPIRAL,1707,6244.33
84884a,ANT WHITE WIRE HEART SPIRAL,49,410.89
84891B,GREEN WIRE GOBLET CANDLEHOLDER,11,87.45
84898F,YELLOW FLOWERS FELT HANDBAG KIT,165,352.75
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,39,52.65
84899E,YELLOW BROWN BEAR FELT PURSE KIT,13,20.03
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,121,192.17
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,431,1038.21
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,435,1052.29
84909A,PINK PAISLEY QUILT ,209,2797.55
84910A,PINK PAISLEY CUSHION COVER ,419,1153.04
84912A,PINK ROSE WASHBAG,1094,2996.44
84912B,GREEN ROSE WASHBAG,1125,3072.64
84912a,PINK ROSE WASHBAG,2,15.56
84913A,SOFT PINK ROSE TOWEL ,608,2211.54
84913B,MINT GREEN ROSE TOWEL,419,1588.64
84914A,PINK ROSE PICNIC RUG,6,155.7
84924A,WAKE UP COCKEREL CALENDAR SIGN ,133,571.0
84924D,LA PALMIERA METAL SIGN CALENDAR,764,272.61
84924F,PSYCHEDELIC METAL SIGN CALENDAR,495,154.55
84925A,WAKE UP COCKEREL WALL THERMOMETER,179,339.28999999999996
84925C,FAIRY CAKES  WALL THERMOMETER,28,71.39999999999999
84925D,LA PALMIERA WALL THERMOMETER,80,584.4499999999999
84925E,FLOWERS WALL THERMOMETER,75,130.04999999999998
84925F,PSYCHEDELIC WALL THERMOMETER,714,873.11
84926A,WAKE UP COCKEREL TILE COASTER,664,293.08
84926B,SCOTTS ROSES TILE COASTER,54,67.5
84926C,FAIRY CAKES TILE COASTER,132,182.1
84926D,LA PALMIERA TILE COASTER,773,365.34999999999997
84926E,FLOWERS TILE COASTER,1081,471.57
84926F,PSYCHEDELIC TILE COASTER,460,270.94
84927A,WAKE UP COCKEREL TILE HOOK,151,147.26000000000002
84927D,LA PALMIERA TILE HOOK,518,170.43
84927E,FLOWERS TILE HOOK,300,204.75
84927F,PSYCHEDELIC TILE HOOK,329,269.27
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,204,513.6899999999999
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,271,681.0799999999999
84932A,SMALL GREEN PEONY FOLDING STOOL,262,602.6
84932B,SMALL PINK PEONY FOLDING STOOL,189,401.3
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,281,606.9
84932D,SMALL ORIENTAL RED FOLDING STOOL,239,574.71
84933A,LARGE GREEN PEONY FOLDING STOOL,131,314.35
84933B,LARGE PINK PEONY FOLDING STOOL,136,309.15000000000003
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,136,317.0
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,106,166.1
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,492,663.6999999999999
84951B,S/4 BLACK LOVEBIRD COASTERS,88,171.60999999999999
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,477,631.12
84951b,S/4 BLACK LOVEBIRD COASTERS,9,46.2
84951b,SET OF 4 BLACK LOVEBIRD COASTERS,1,5.06
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,148,392.53
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,361,604.24
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,374,705.01
84963A,PINK PAINTED KASHMIRI CHAIR,23,763.35
84963B,BLUE PAINTED KASHMIRI CHAIR,18,591.5
84964A,PINK PAINTED KASHMIRI TABLE,11,630.0
84964B,BLUE PAINTED KASHMIRI TABLE ,17,990.0
84965A,PINK KASHMIRI COFFEE TABLE ,20,1050.0
84965B,BLUE KASHMIRI COFFEE TABLE ,27,1359.95
84966A,PINK KASHMIRI BOXED MIRROR,13,225.95
84966B,BLUE KASHMIRI BOXED MIRROR,33,428.0
84966C,GREEN KASHMIRI BOXED MIRROR,23,276.0
84967A,PINK KASHMIRI OCCASIONAL TABLE,2,94.95
84967B,BLUE KASHMIRI OCCASIONAL TABLE,21,1109.5
84967C,GREEN KASHMIRI OCCASIONAL TABLE,9,419.85
84968A,S/16 VINTAGE ROSE CUTLERY,190,2511.24
84968A,SET OF 16 VINTAGE ROSE CUTLERY,305,3636.54
84968B,S/16 VINTAGE IVORY CUTLERY,422,5604.91
84968B,SET OF 16 VINTAGE IVORY CUTLERY,5,63.75
84968C,S/16 VINTAGE PISTACHIO CUTLERY,262,3177.2999999999997
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,371,4400.95
84968D,S/16 VINTAGE RED CUTLERY,287,3349.7599999999998
84968D,SET OF 16 VINTAGE RED CUTLERY,184,2031.2
84968E,S/16 VINTAGE BLACK CUTLERY,221,2534.45
84968E,SET OF 16 VINTAGE BLACK CUTLERY,162,1905.03
84968F,S/16 VINTAGE SKY BLUE CUTLERY,84,1092.42
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,214,2479.35
84968a,S/16 VINTAGE ROSE CUTLERY,1,25.49
84968a,SET OF 16 VINTAGE ROSE CUTLERY,5,125.32999999999998
84968b,S/16 VINTAGE IVORY CUTLERY,1,25.49
84968b,SET OF 16 VINTAGE IVORY CUTLERY,1,25.49
84968d,S/16 VINTAGE RED CUTLERY,1,25.49
84968d,SET OF 16 VINTAGE RED CUTLERY,3,74.88
84968e,S/16 VINTAGE BLACK CUTLERY,4,101.96
